"popularity","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
55,0.342,0.51,293752,0.505,0.96,-2.14558134418438,-2.35452575860811,-3.36969871460278,114.532,0.318
32,0.011,0.544,288560,0.828,0.916,-1.0300194972025,-2.23002902359887,-3.30225743380725,174.015,0.613
69,0.00971,0.693,259387,0.875,0,-2.81174543744098,-2.0290752661662,-3.45776773315055,120.048,0.901
72,0.000479,0.467,180880,0.958,0.199,-1.20731170559145,-1.68780195785348,-2.55747734262284,145.92,0.701
38,0.0701,0.715,459611,0.588,0.092,-2.34758245892478,-2.18187589283375,-3.2114038100295,105.019,0.179
28,0.00796,0.51,113570,0.641,0.0388,-1.84516024595517,-2.09530318405958,-2.18925640768704,97.978,0.0364
46,0.281,0.498,228000,0.724,6.75e-06,-1.85150947363383,-1.72601284773593,-2.41687423939617,145.908,0.384
49,0.0307,0.802,4e+05,0.702,0.891,-2.36872489549859,-2.0410676200764,-2.52074110279722,108.006,0.186
29,0.136,0.803,159375,0.732,0.0151,-0.3078847797693,-1.50059235863596,-1.05555279920766,128.009,0.187
38,0.931,0.507,467373,0.416,0.165,-2.20727491318972,-2.34152675098266,-3.37845789469267,106.179,0.0985
48,0.00521,0.507,234627,0.902,0.0723,-0.406465608441748,-1.51307095444503,-2.8895720777256,170.023,0.131
29,0.102,0.679,188267,0.913,0.0031899999999999,-1.08175517160169,-1.82074758966722,-2.29263476214088,170.054,0.729
36,0.0216,0.566,236133,0.809,0.906,-1.2623083813389,-1.75397734811066,-2.81507877386073,124.954,0.271
26,0.00209,0.792,431788,0.497,0.0272,-1.50058350752202,-1.95438417470549,-2.50347803537344,69.989,0.254
33,0.000625,0.696,217983,0.905,0.0563,-2.42814831596939,-1.81022981728245,-2.3859667019331,128.071,0.341
42,0.0125,0.81,450500,0.71,0.891,-2.87351464082974,-2.24877299354203,-2.85423271128029,120.006,0.881
35,0.000135,0.522,367720,0.811,0.862,-2.04794287462046,-1.84103281650318,-3.16060691674423,124.977,0.295
38,0.0362,0.185,303824,0.718,2.23e-06,-1.79576749062559,-1.79577196953463,-3.06187207605854,113.136,0.0488
36,0.251,0.727,192500,0.66,0.000661,-2.22562405185792,-2.32487184710066,-3.22640409128899,115.993,0.527
22,0.000749,0.541,271289,0.946,0.165,-1.41058705368894,-1.56213164650221,-1.76609172247948,128.063,0.474
25,0.00674,0.652,276167,0.806,0.786,-2.72417958303209,-1.85605515343435,-3.06401111430729,139.931,0.231
44,0.00301,0.801,233907,0.649,0.392,-2.77099000087608,-1.90193708261163,-2.88240358824699,125.009,0.671
26,0.0128,0.669,362667,0.871,0.734,-2.3496767005279,-1.66814979092509,-3.31869616015041,136.903,0.515
23,0.000122,0.708,160036,0.955,0.596,-1.95899538860397,-1.58977859079622,-3.32980738557548,134.985,0.492
46,0.465,0.797,219533,0.811,9.3e-06,-1.2801341652915,-1.84720786499814,-2.41687423939617,102.5,0.72
27,0.011,0.703,311823,0.569,0.026,-2.09557092360972,-1.99062276915105,-3.12812146159974,82.027,0.529
41,0.0129,0.658,214737,0.61,0.685,-2.433833379604,-1.84876957384451,-2.97789235542566,132.015,0.144
42,0.801,0.499,53120,0.13,0.196,-1.42295834549148,-2.86172455365458,-3.19907319757202,107.791,0.536
27,0.229,0.514,113570,0.763,0.215,-2.34236596300589,-1.60311891627531,-1.80180980508156,95.023,0.156
28,0.0164,0.547,221519,0.839,0.0276,-2.40240542827626,-1.64124533608811,-2.4949569856415,139.781,0.0433
30,0.123,0.56,180856,0.422,0,-1.01887732064926,-2.24302365903104,-2.92994453301599,170.075,0.147
31,0.0753,0.646,254419,0.689,0.703,-2.46275384514687,-1.77167598496572,-1.55589714550607,82.91,0.42
58,0.324,0.528,215040,0.531,0.00298,-2.41351665370133,-2.00066644456782,-1.21739582465808,153.852,0.11
64,0.257,0.738,350055,0.512,0.879,-2.49616984206671,-2.34674364129968,-2.70605219843954,92.986,0.0867
32,0.466,0.719,294783,0.353,0.202,-2.18925640768704,-2.27753812447653,-3.25969781938846,127.974,0.0895
56,0.0581,0.859,218389,0.673,0.00989,-0.586986984731555,-1.83827500588719,-1.37436579025462,125.033,0.23
32,0.783,0.358,207573,0.549,0.0286,-2.37730863918998,-2.00099950041625,-2.56915820223559,148.118,0.0854
33,0.0156,0.795,226480,0.623,5.23e-05,-2.83702058239917,-1.92371027343939,-2.58760404802634,105.547,0.752
34,0.305,0.613,283080,0.473,0.000596,-2.16282315061889,-1.81033153273006,-2.80676617404137,144.045,0.0693
35,0.302,0.734,253714,0.901,0,-1.68739945390381,-1.55527167911256,-1.98777435315401,139.951,0.931
47,0.00465,0.486,199187,0.739,0,-3.15121717639439,-1.39487925197674,-3.66907682681776,93.984,0.274
31,0.479,0.708,190362,0.87,0.0518,-2.1982250776698,-1.43903742254577,-2.13707065451647,145.007,0.58
39,0.000722,0.67,480657,0.762,0.882,-1.9173226922034,-2.25547637194238,-3.24676102835774,118.995,0.0391
25,0.0638,0.575,40067,0.831,0.93,-0.586986984731555,-2.14251952352853,-0.798507696217772,129.982,0.288
40,0.0477,0.609,185254,0.876,0.0522,-0.975510091534126,-1.52820699296447,-2.59695615359662,128.001,0.222
42,1.68e-05,0.263,210933,0.719,0.383,-2.1803674602698,-1.93445898248059,-3.16533505794017,66.667,0.141
43,0.00226,0.477,279773,0.833,0.848,-1.76609172247948,-2.02233302313008,-3.45776773315055,169.968,0.555
22,0.000252,0.542,376400,0.566,0.914,-2.24431618487007,-2.18215593466488,-3.45776773315055,94.996,0.136
36,0.0377,0.515,193600,0.938,0.77,-1.62964061975162,-1.56363277856169,-3.03447310187042,150.059,0.357
23,0.0457,0.612,490133,0.436,0.859,-0.39452516806983,-2.22492319728162,-3.68091128446476,96.91,0.0365
36,0.0502,0.56,308387,0.626,0.00256,-2.42588330933854,-1.91964837310733,-1.04412410338404,186.098,0.386
67,0.192,0.67,162538,0.672,5.13e-05,-2.37946613733,-1.51379860241448,-2.38271113747333,165.075,0.643
22,0.00305,0.797,249067,0.812,0.0496,-2.30258509299405,-2.03246999688931,-2.93557835073424,130.08,0.652
47,0.408,0.647,16316,0.482,0.0222,-1.61445045425764,-1.8787096925598,-3.64199586821509,180.877,0.359
21,0.000204,0.571,256960,0.877,0.537,-2.71356538179032,-1.7,-3.05548227795977,182.017,0.653
59,0.328,0.624,211440,0.911,0.861,-2.62141389444266,-1.9558666190973,-2.94884868765514,122.902,0.135
48,0.0678,0.607,364770,0.844,0.891,-2.01740615076038,-2.20535883698528,-2.80511191394534,160.03,0.26
30,0.00105,0.739,205161,0.919,0.0632,-3.49660756646681,-1.64149279109919,-2.80676617404137,124.022,0.495
31,0.000843,0.523,204343,0.941,0.0001699999999999,-1.09661428600544,-1.38695363061668,-0.877070018720874,174.953,0.375
45,0.00246,0.33,258000,0.632,0.155,-2.45923890303942,-1.72321105583565,-3.45776773315055,117.983,0.0393
25,0.0044,0.703,402200,0.892,0.272,-1.32050662058189,-2.03400198977074,-2.74887219562247,118.659,0.869
37,0.00245,0.493,263164,0.961,0.166,-2.04794287462046,-1.67376087162052,-1.82635091399767,159.993,0.324
47,0.314,0.616,390987,0.525,0.615,-2.18925640768704,-2.14193844216334,-2.6794627442503,106.749,0.0904
39,0.0183,0.65,222147,0.611,0.122,-2.58494800396823,-1.90166059807763,-1.35867919408692,127.966,0.19
39,0.00123,0.345,484827,0.869,0.742,-2.22562405185792,-2.35386417219991,-1.06421086195078,153.795,0.0872
34,0.543,0.587,285173,0.533,0.000259,-2.95843648881029,-2.15062177798009,-3.46094738606793,149.309,0.76
34,0.305,0.801,475098,0.509,0.765,-2.14558134418438,-2.23203805984183,-2.65783248494159,88.998,0.404
32,0.00191,0.289,498667,0.854,0.729,-0.653926467406664,-1.66526994093242,-1.85150947363383,167.308,0.604
41,0.0136,0.365,353467,0.94,0.316,-1.37832619147071,-1.37506886707414,-1.89711998488588,150.136,0.186
49,0.0794,0.714,181888,0.908,0,-2.03255795578099,-1.1372891369393,-2.90042209374967,149.852,0.593
23,0.0108,0.685,196286,0.375,0.0195,-2.28278246569787,-2.19848380379265,-3.55085815621656,140.116,0.151
34,0.0556,0.731,274373,0.851,0.304,-2.28278246569787,-1.90964623438083,-3.34955414851032,101.993,0.694
45,0.24,0.7,331093,0.387,0.891,-1.51868354916564,-2.34255984018178,-2.871746293773,120.008,0.165
64,0.102,0.679,191160,0.985,0.0107,-1.10866262452161,-1.49732857849581,-2.7854713480708,124.953,0.462
29,0.69,0.305,136562,0.364,0.252,-1.01887732064926,-2.34274205547811,-3.60086857679122,81.981,0.159
35,0.0307,0.34,333700,0.819,0.258,-2.29263476214088,-2.07110849479443,-1.18417017702976,136.267,0.114
27,0.18,0.537,161727,0.71,1.26e-06,-2.07944154167984,-1.85943560167804,-0.669430653942629,140.17,0.347
42,0.00168,0.666,248727,0.93,0.000397,-1.07587280169862,-1.56404167836552,-3.20398721237445,110.018,0.13
42,0.00875,0.856,471256,0.36,0.687,-2.26336437984076,-2.19793194087551,-3.00175034587955,116.011,0.587
35,0.107,0.69,238500,0.977,0.0006219999999999,-1.95899538860397,-1.56811896917673,-2.59427518684337,130.994,0.294
48,0.0161,0.776,340787,0.362,0.05,-2.12863178587061,-1.89388616513029,-2.7333680090865,118.965,0.339
31,0.046,0.704,195041,0.962,1.48e-05,-1.06421086195078,-1.34257468891731,-1.09961278900169,183.93,0.432
21,0.00163,0.622,281824,0.969,0.0343,-1.12701176318981,-1.54220855879373,-1.82635091399767,174.009,0.193
32,0.0448,0.726,421667,0.673,0.883,-2.13707065451647,-2.120138830353,-3.38139475436598,144.018,0.468
24,0.0059299999999999,0.83,130265,0.932,0.429,-1.66600826392249,-1.59464354609541,-2.4937455984552,112.412,0.163
34,0.0548,0.794,239520,0.666,0.509,-1.57021719928082,-2.0905852164908,-2.98975020187644,114.01,0.265
62,0.137,0.72,212571,0.633,0.00157,-2.10373423424888,-1.73380986240571,-2.75986994983201,140.027,0.634
39,0.0066099999999999,0.69,238978,0.951,0.178,-2.2730262907525,-1.22427417783188,-2.2730262907525,145,0.369
35,0.0147,0.885,192000,0.479,0.455,-1.39030238251743,-1.90561588690916,-1.49165487677772,142.001,0.393
37,0.00246,0.668,432933,0.62,0.362,-2.21640739675299,-2.30415129295217,-3.34387231504289,155.942,0.261
44,0.0126,0.568,211401,0.853,7.13e-05,-1.08767234862978,-1.93774918751285,-2.1803674602698,159.91,0.662
57,0.0596,0.645,195692,0.736,0,-1.52326021619305,-1.83034960026353,-2.30258509299405,129.915,0.534
37,0.53,0.431,354521,0.314,0.833,-2.17155683058764,-2.66643400747951,-2.77258872223978,140.489,0.0666
39,1.08e-05,0.628,187733,0.72,0.771,-3.40520540305969,-1.82235495981531,-2.81674961802555,111.942,0.514
29,0.142,0.735,373192,0.704,0.242,-2.1803674602698,-1.96194725260961,-3.15121717639439,124,0.449
48,0.291,0.798,401574,0.927,0.744,-1.30563645810244,-2.16472673170178,-2.57439381628954,121.999,0.874
28,0.0107,0.825,197548,0.876,0.0072,-1.09961278900169,-1.43256975133134,-1.41058705368894,144.962,0.76
42,3.06e-06,0.18,192960,0.735,0.695,-2.44184716032755,-1.7913161985006,-2.93935194011788,151.622,0.154
34,0.178,0.469,106667,0.372,0.909,-1.91054300521802,-2.3067852560605,-1.12701176318981,121.355,0.667
38,0.0417,0.612,161640,0.844,0.732,-1.0300194972025,-1.78328141074164,-3.20645330486964,100.054,0.576
33,0.00569,0.38,186000,0.584,0.00235,-1.06131650392441,-2.12280511548948,-2.6023397466801,190.709,0.402
39,0.0002319999999999,0.156,373840,0.975,0.277,-2.01740615076038,-1.70906347267917,-1.80788885115794,175.017,0.108
56,0.0172,0.327,260129,0.945,0.115,-0.843970070294529,-1.39213274375963,-1.59948758158093,184.082,0.14
34,0.0155,0.723,202058,0.985,0.255,-2.36659042296996,-1.56404167836552,-1.25526609871349,126.027,0.322
49,0.000109,0.486,222912,0.87,1.89e-06,-2.06356819252355,-1.51626738808547,-3.03239625792558,94.042,0.248
40,0.000512,0.692,236719,0.879,0.445,-2.13707065451647,-1.6747122101538,-3.49660756646681,128.004,0.0859
35,0.0557,0.558,128400,0.732,0.0146,-0.798507696217772,-1.86596841798273,-3.21637894466961,99.975,0.0467
29,0.00659,0.518,274867,0.697,0.00107,-2.18925640768704,-1.67767819858711,-3.17008566069877,139.812,0.213
36,0.192,0.752,210043,0.392,0.52,-1.37832619147071,-2.30891311474294,-3.19662521593338,99.962,0.619
0,0.115,0.53,172500,0.538,0,-1.91054300521802,-2.35115380190669,-2.07944154167984,124.057,0.508
51,0.0832,0.351,241379,0.941,0.00376,-2.12026353620009,-1.86299590416478,-1.4784096500277,128.023,0.0389
31,0.0418,0.895,172841,0.812,0.000455,-2.57439381628954,-1.36153805231644,-1.43548460531066,125.071,0.75
36,0.0114,0.64,205061,0.789,0.0182,-2.1803674602698,-1.9014762303807,-2.81842325858358,148.075,0.0685
76,0.00178,0.674,121160,0.789,0.0071,-2.58494800396823,-1.90405413187906,-2.69414729593322,129.804,0.918
50,3.41e-05,0.587,269240,0.805,0.386,-1.77195684193188,-2.0905852164908,-3.32423634052603,102.402,0.744
39,0.0109,0.738,150000,0.867,0.0825,-1.54646311327271,-1.73790296538391,-1.48280526150073,160.066,0.366
34,0.0376,0.416,266925,0.904,0.00207,-1.83885107676191,-1.53559318110655,-2.79688141480883,139.955,0.285
49,0.00116,0.719,199212,0.801,0.000103,-2.63247901425514,-1.66454842007047,-3.19662521593338,100.03,0.85
41,0.0003819999999999,0.596,227200,0.978,0.769,-1.33941077522104,-1.05940158462479,-2.36127408934273,149.976,0.406
32,0.0282,0.285,206693,0.535,0.527,-1.89047544216721,-1.98522444361307,-3.5267606046375,174.027,0.321
57,0.00642,0.736,231111,0.691,0,-2.23492644452023,-1.78443367231214,-2.62831523308336,81.016,0.562
35,0.233,0.253,249400,0.373,0,-1.70374859190534,-2.38485837594284,-2.52074110279722,200.145,0.301
32,0.00104,0.667,164776,0.814,0.825,-1.19732826160727,-1.92028135344487,-2.99773427622466,133.985,0.924
31,0.00642,0.713,150000,0.932,0.0293,-1.94491064872223,-1.51510660877008,-1.6094379124341,127.935,0.341
32,0.019,0.8,265065,0.803,4.5e-06,-1.61445045425764,-1.59856642425482,-1.8578992717326,91.02,0.488
35,0.0129,0.487,93103,0.56,0.00572,-2.42588330933854,-2.0263999870326,-3.40219788199574,145.169,0.317
41,3.88e-05,0.308,252178,0.973,0.703,-0.867500567704723,-1.255284296159,-1.88387475813586,169.982,0.277
28,0.593,0.799,348571,0.646,0.016,-2.28278246569787,-2.08951691711031,-3.63439126882987,104.987,0.739
41,0.172,0.835,461399,0.793,0.809,-2.22562405185792,-2.16045029478088,-2.66212126921381,122.011,0.325
27,0.0072599999999999,0.487,223867,0.972,0.269,-2.22562405185792,-1.84289949281863,-3.2570970376884,140.041,0.427
31,0.00745,0.73,664573,0.912,0.458,-1.54177926396029,-2.01209339418676,-2.93746336543002,126.971,0.756
47,0.57,0.805,250338,0.642,0.303,-1.77785656405906,-1.77464450991022,-0.823255865906966,104.856,0.658
38,0.0758,0.628,332760,0.625,0.645,-0.7339691750802,-2.09719959301603,-3.06830296638883,172.154,0.148
37,0.000113,0.651,271875,0.952,0.827,-1.98777435315401,-1.31230911812124,-2.44414865731583,127.997,0.315
39,0.00905,0.696,465680,0.912,0.868,-1.12701176318981,-2.0169394556958,-2.58760404802634,119.995,0.474
34,0.564,0.401,373305,0.47,0.931,-2.29263476214088,-2.36535888425328,-2.87883852208249,71.674,0.227
41,0.0997,0.282,197500,0.813,0,-2.29263476214088,-1.50398938048938,-2.57702193869581,143.937,0.375
41,0.00317,0.716,243750,0.899,0.0521,-1.01611106715637,-1.77981566074864,-2.94694210938456,128.004,0.486
30,0.00358,0.596,206400,0.456,0.662,-1.07587280169862,-2.02363623056192,-3.07694232897953,149.969,0.445
31,0.00224,0.591,152293,0.707,0.539,-0.901402119380404,-1.87217054720089,-2.12026353620009,144.851,0.252
27,0.00834,0.801,143592,0.825,0.0099,-1.30933331998376,-1.56513103388285,-2.93746336543002,146.031,0.6
38,0.057,0.489,230893,0.574,0,-1.74869997976761,-1.85808489822844,-1.74869997976761,127.743,0.0681
43,0.0455,0.87,217187,0.872,0.763,-2.71507481603917,-1.3093993322584,-2.91323105204225,123.993,0.266
47,0.142,0.604,171882,0.966,0.154,-1.17118298150295,-1.45590143437743,-1.19072757757592,170.074,0.632
22,0.00147,0.655,274286,0.708,0.000223,-2.3496767005279,-1.81266784018458,-2.55876849838646,69.867,0.108
42,0.185,0.567,307880,0.754,0.887,-2.20727491318972,-2.3649417659126,-2.63247901425514,188.017,0.0446
48,0.0355,0.603,322000,0.56,0.805,-0.862749964946125,-2.18145569525131,-3.1055471395612,111.005,0.11
38,0.000299,0.68,223867,0.824,0.85,-2.8319141883246,-2.13727839887733,-3.11903048989848,120.027,0.473
54,0.396,0.586,230787,0.856,0.00836,-2.41351665370133,-1.73701960391759,-3.14191478373207,110.022,0.689
38,0.000656,0.547,365861,0.825,0.00476,-2.25379492882461,-1.24202928215731,-2.81008292666736,149.924,0.152
40,0.144,0.841,209747,0.898,4.74e-05,-2.10373423424888,-1.85740880947514,-2.00248050054371,92.97,0.552
42,0.0166,0.371,242118,0.667,0,-1.0106014113454,-1.74657834825919,-2.82009970491083,170.013,0.234
36,0.0603,0.692,173280,0.847,0.000165,-1.09961278900169,-1.69502582894424,-1.24479479884619,124.9,0.37
46,0.314,0.496,385000,0.939,0.0129,-2.23492644452023,-1.50956846285752,-0.834710744881732,149.905,0.084
42,0.000259,0.599,222107,0.878,0.0258,-2.49012021684089,-1.97971155203574,-3.2519156789464,144.029,0.814
50,0.0362,0.321,401000,0.805,0.00631,-2.35598586972116,-1.61381270427424,-2.2730262907525,100.021,0.214
47,0.000208,0.769,473067,0.959,0.631,-1.10563690360507,-2.05804886421869,-2.75829141753896,116.168,0.893
24,0.0439,0.844,207353,0.827,0,-1.99510039324608,-1.74603182517819,-3.11002141995612,100.003,0.737
36,0.0187,0.508,257107,0.902,0.822,-1.18090753139494,-1.48322040408907,-3.51660823317348,168.422,0.514
28,0.000325,0.498,222069,0.982,0.000739,-1.41058705368894,-0.952073035377839,-1.3704210119636,174.005,0.274
31,0.00203,0.701,284493,0.984,7.41e-05,-2.07147337203066,-1.14088573822842,-3.03447310187042,110.057,0.0505
42,0.0266,0.574,243933,0.749,1.32e-05,-1.62455155024415,-1.79442720891627,-2.16282315061889,114.994,0.582
34,0.465,0.817,498855,0.312,0.874,-1.93794197940614,-2.51231259379554,-3.0261914810387,104.009,0.0561
42,0.0164,0.468,195280,0.388,0.882,-1.10262031006565,-2.52099649848097,-2.80346038590687,107.996,0.316
39,0.0376,0.44,443586,0.838,0.00258,-1.57987911019256,-1.60208062653131,-3.07911388249304,144.895,0.265
25,0.000496,0.488,164333,0.937,0.158,-2.34653698052323,-1.57123059292545,-1.23787435600162,180.131,0.325
32,0.0499,0.805,312459,0.627,0.197,-1.6094379124341,-2.05157523186638,-2.34236596300589,137.606,0.807
43,0.00145,0.642,213512,0.877,0.00279,-2.31871447492393,-1.42242790355739,-3.10109278921182,126.058,0.496
44,0.219,0.655,229714,0.663,0.00351,-1.75446368448436,-1.82395949945981,-3.03863977456527,139.958,0.359
40,0.222,0.892,164727,0.526,0.005,-2.6394574096366,-2.26292153557146,-2.73644967562391,109.988,0.582
50,0.0603,0.474,182400,0.731,0,-2.01740615076038,-1.45369647426571,-2.5108400318145,149.874,0.199
40,0.0138,0.77,363566,0.721,0.505,-2.33510828469961,-2.00066644456782,-2.93369688263454,119.996,0.366
50,0.0049,0.449,249600,0.963,0.09,-1.48280526150073,-1.26847234009083,-2.61183134336167,149.854,0.124
34,0.000988,0.851,390507,0.569,0.664,-1.87080267656851,-1.5114676606425,-3.28341434600577,123.014,0.516
30,0.171,0.57,301333,0.909,0,-2.17155683058764,-1.49673363313528,-1.10866262452161,89.082,0.795
31,0.0371,0.795,188933,0.969,0.343,-1.00512194558077,-1.63166102148426,-2.15416508787577,150.034,0.862
33,0.00577,0.567,182400,0.973,1.14e-05,-2.7165865321245,0.962620157034911,-1.10262031006565,74.986,0.629
24,0.0031,0.66,208560,0.991,0.000122,-2.79688141480883,-1.74219654774203,-2.90042209374967,121.467,0.796
58,0.0074,0.647,237960,0.817,0,-2.0874737133771,-1.64679512585091,-2.50838000597364,118.082,0.277
46,0.000352,0.719,198000,0.668,0.498,-2.46392824340281,-1.85178789902601,-3.03863977456527,99.995,0.166
48,0.881,0.629,295867,0.583,0.499,-2.26336437984076,-2.2397060626211,-3.11226608980994,119.078,0.261
39,0.0126,0.588,276935,0.857,0.0138,-2.2730262907525,-1.73380986240571,-1.73160554640831,172.388,0.263
30,0.307,0.932,247059,0.533,0.0164,-2.55232932610543,-1.66551030899883,-1.09661428600544,101.988,0.587
34,0.00511,0.735,269535,0.654,0.0137,-1.02722229258144,-1.25971102804569,-0.770028224895903,160.133,0.613
36,0.0041,0.526,198109,0.99,0.864,-2.33614187652289,-1.12950457306848,-2.25379492882461,127.912,0.416
44,0.0102,0.71,238753,0.686,0.866,-2.28278246569787,-1.85837449999407,-3.54391368386375,117.994,0.702
36,0.000137,0.254,312707,0.957,0.131,-3.00578260940749,-1.86577692858553,-1.68739945390381,174.039,0.349
42,0.0916,0.448,153231,0.805,0.905,-1.98050159382493,-1.94076279919189,-2.84215318562569,129.971,0.0658
31,0.00258,0.765,449960,0.514,0.906,-0.913793851675568,-2.35800799062452,-2.61455985801487,96.982,0.211
34,0.0003549999999999,0.513,255181,0.746,0.000236,-2.1803674602698,-1.76773796816901,-3.15355635874756,128.008,0.442
38,0.0127,0.488,233719,0.65,0.0121,-2.7165865321245,-1.83342882881817,-2.87528612047812,140,0.0395
36,0.0248,0.756,198400,0.904,0.104,-1.08767234862978,-1.33288874065838,-1.21066179247673,150.005,0.227
38,0.876,0.716,455000,0.31,0.935,-2.03255795578099,-2.43659203526515,-3.0597376035299,77.497,0.436
40,0.442,0.569,343133,0.486,0.847,-2.22562405185792,-2.32561166317195,-3.65351231027664,130.103,0.457
